EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
347816,DANE CO.,BLUE MOUNDS,09/03/2011,222,Thunderstorm Wind,65.00, ,0,0,15000,0,WI,CST-6,EG,54990,C,25,MKX,0,0,Law Enforcement, , , ,5,SW,2,E,MC FARLAND,42.9688,-89.9,43.02,-89.2404,"Law enforcement officials reported damage from severe thunderstorm wind gusts estimated at 65 knots (75 mph) in an 8-mile wide swath from southwest of Blue Mounds to east of McFarland. The damaging winds downed numerous trees and power lines, with 1000 customers left without power in the Madison area.","A residual surface boundary that extended from eastern Iowa across northern Illinois was the focus for thunderstorm development as a moderate southwest 850 mb jet pushed it north as a warm front. Upper divergence from the right entrance region of an upper jet maxmum provided additional lift. Moderate deep layer wind shear produced sustained updrafts to form thunderstorm clusters that evolved into short line segments as they reached southern Wisconsin. The severe thunderstorm lines produced damaging wind gusts in a swath from Iowa County along and either side of the I-94 corridor to Milwaukee and Ozaukee counties.",428
347829,DANE CO.,OREGON,09/03/2011,245,Thunderstorm Wind,65.00, ,0,0,15000,0,WI,CST-6,EG,54990,C,25,MKX,0,0,Trained Spotter, , , ,0,N,5,NE,ALBION,42.93,-89.38,42.9312,-89.0001,"A trained spotter reported numerous trees and power lines downed along a path from Oregon to northeast of Albion from damaging severe thunderstorm wind gusts estimated at 65 knots (75 mph). The winds tore some siding off a home in Oregon. Heavy rain caused ponding of water on area roadways, with water over the curb on some streets in Oregon.","A residual surface boundary that extended from eastern Iowa across northern Illinois was the focus for thunderstorm development as a moderate southwest 850 mb jet pushed it north as a warm front. Upper divergence from the right entrance region of an upper jet maxmum provided additional lift. Moderate deep layer wind shear produced sustained updrafts to form thunderstorm clusters that evolved into short line segments as they reached southern Wisconsin. The severe thunderstorm lines produced damaging wind gusts in a swath from Iowa County along and either side of the I-94 corridor to Milwaukee and Ozaukee counties.",429
347833,DANE CO.,PAOLI,09/03/2011,246,Hail,0.75, ,0,0,0,0,WI,CST-6, ,54990,C,25,MKX,0,0,Trained Spotter, , , ,2,E,2,E,PAOLI,42.92,-89.4805,42.92,-89.4805,"A trained spotter reported hail near Paoli that was measured 3/4 of an inch in diameter that fell from strong to severe thunderstorms moving through Dane County during the early morning hours of of September 3rd.","A residual surface boundary that extended from eastern Iowa across northern Illinois was the focus for thunderstorm development as a moderate southwest 850 mb jet pushed it north as a warm front. Upper divergence from the right entrance region of an upper jet maxmum provided additional lift. Moderate deep layer wind shear produced sustained updrafts to form thunderstorm clusters that evolved into short line segments as they reached southern Wisconsin. The severe thunderstorm lines produced damaging wind gusts in a swath from Iowa County along and either side of the I-94 corridor to Milwaukee and Ozaukee counties.",430
347830,DANE CO.,COTTAGE GROVE,09/03/2011,310,Thunderstorm Wind,50.00, ,0,0,0,0,WI,CST-6,EG,54990,C,25,MKX,0,0,Trained Spotter, , , ,0,N,0,N,COTTAGE GROVE,43.08,-89.2,43.08,-89.2,"A trained spotter reported large tree branches downed from severe thunderstorm wind gusts estimated at 50 knots (58 mph).","A residual surface boundary that extended from eastern Iowa across northern Illinois was the focus for thunderstorm development as a moderate southwest 850 mb jet pushed it north as a warm front. Upper divergence from the right entrance region of an upper jet maxmum provided additional lift. Moderate deep layer wind shear produced sustained updrafts to form thunderstorm clusters that evolved into short line segments as they reached southern Wisconsin. The severe thunderstorm lines produced damaging wind gusts in a swath from Iowa County along and either side of the I-94 corridor to Milwaukee and Ozaukee counties.",431
347831,DANE CO.,MARSHALL,09/03/2011,311,Thunderstorm Wind,56.00, ,0,0,0,0,WI,CST-6,EG,54990,C,25,MKX,0,0,Law Enforcement, , , ,2,NNW,2,NNW,MARSHALL,43.1967,-89.0652,43.1967,-89.0652,"Law enforcement officers reported trees downed from severe thunderstorm wind gusts estimated at 56 knots (65 mph).","A residual surface boundary that extended from eastern Iowa across northern Illinois was the focus for thunderstorm development as a moderate southwest 850 mb jet pushed it north as a warm front. Upper divergence from the right entrance region of an upper jet maxmum provided additional lift. Moderate deep layer wind shear produced sustained updrafts to form thunderstorm clusters that evolved into short line segments as they reached southern Wisconsin. The severe thunderstorm lines produced damaging wind gusts in a swath from Iowa County along and either side of the I-94 corridor to Milwaukee and Ozaukee counties.",432
348488,DANE CO.,VERONA,09/25/2011,1610,Hail,0.75, ,0,0,0,0,WI,CST-6, ,57967,C,25,MKX,0,0,Trained Spotter, , , ,1,W,1,W,VERONA,42.98,-89.5498,42.98,-89.5498,"A trained spotter reported hail, 3/4 of an inch in diameter, that fell 1 mile west of the town of Verona in Dane County.","A cut-off upper level low pressure system, situated just south of the Wisconsin/Illinois border, produced a deepening surface low that wrapped north and then west around the upper low. Deep moisture...strong layer Q-vector convergence and strong 850-700 mb warm air advection pushed across southern Wisconsin ahead of, and along with, the surface low during the afternoon hours of September 25th. Thunderstorms were embedded within the broad shield of rain showers that developed over South-Central and Southeast Wisconsin. These storms produced small hail, and a few funnel cloud reports, mainly over southwest portions of South-Central Wisconsin.",433
348737,DANE (ZONE), ,09/29/2011,1300,Strong Wind,39.00, ,0,0,2000,0,WI,CST-6,EG,57971,Z,63,MKX,0,0,Law Enforcement, , , , , , , , , , , , ,"","Strong and gusty northwest winds developed over South-Central and Southeast Wisconsin behind a cold front trailing from rapidly strengthening low pressure that tracked across northern Wisconsin into northern Lower Michigan on Thursday, September 29th. The resulting tight pressure gradient over the state produced 850 mb winds of 45 knots (52 mph) and 925 mb winds of 35 to 40 knots (45 and 55 mph). Surface winds gusted between 45 mph and 55 mph (39 to 48 knots), driven by 3-hourly pressure rises on the order of 4 millibars. The strong winds toppled trees and downed power lines at scattered locations across South-Central and Southeast Wisconsin.",434
355224,DANE (ZONE), ,11/09/2011,700,Winter Weather, , ,0,0,0,0,WI,CST-6, ,59316,Z,63,MKX,0,0,COOP Observer, , , , , , , , , , , , ,"","Surface low pressure, tracking from northern Missouri across extreme northeast Illinois to northern Lower Michigan, was accompanied by a strong upper-level disturbance moving across the western Great Lakes region. These features combined with a favorable thermal profile to produce 3 to 6 inches of heavy, wet snow across northwest portions of South Central Wisconsin during the morning and early afternoon hours of November 9th. Power lines and tree limbs snapped under the weight of the heavy snow that had collected on them. Snowfall totals for the event included La Valle with 7.2 inches; Reedsburg with 6.4 inches; Baraboo with 6 inches; and Mineral Point with 5.5 inches of snow. The 7-inch amount was isolated and therefore prevented this event from being entered as a winter storm. In addition to the snow, the tight pressure gradient around the low produced sustained northeast to north winds of 15 to 25 mph, with gusts of 35 to 45 mph, reducing visibilities and adding to travel difficulties.",435
360409,DANE (ZONE), ,12/14/2011,1730,Dense Fog, , ,0,0,0,0,WI,CST-6, ,60372,Z,63,MKX,0,0,ASOS, , , , , , , , , , , , ,"","Low pressure moving slowly from western Iowa into southwest Wisconsin along a warm front during the afternoon and evening hours brought widespread dense fog to western portions of South Central Wisconsin during the evening hours of December 14th.  Cool temperatures and light winds combined with a saturated atmosphere in the lower levels to produce the dense fog with visibilities of 1/4 mile or less. The fog lifted first, as dew point depressions grew with warming temperatures as the warm front lifted through, then secondly as drier air spread across the region with the trailing cold front as the low lifted into northern Wisconsin around midnight.",436
357504,DANE (ZONE), ,12/29/2011,500,Winter Weather, , ,0,0,0,0,WI,CST-6, ,59872,Z,63,MKX,0,0,Emergency Manager, , , , , , , , , , , , ,"","A band of light precipitation...a mix of light rain and snow...driven by warm air advection and mid-level frontogenesis ahead of a short wave trough...moved across southern Wisconsin during the early morning hours of December 29th. With surface temperatures below freezing and the loss of ice crystals for snow formation as upper levels dried out...the precipitation changed over to freezing drizzle and light freezing rain over a good portion of Southeast Wisconsin and parts of South Central Wisconsin. The freezing rain and freezing drizzle coated roads, sidewalks and outdoor structures with a thin layer of ice, affecting areas mainly along and northeast of a Wisconsin Dells, Madison to Lake Geneva line. The icy conditions led to numerous vehicle accidents, with many spin-outs and a few roll-over accidents. A man was killed (indirect-related) north of the city of Jefferson when he stopped to assist another motorist involved in an accident on the STH 26 by-pass bridge, slipped off the bridge and fell into the Rock River.  A semi-trailer truck jack-knifed on westbound Interstate 94 near STH 18 in Waukesha County, blocking two of the three westbound lanes during the morning rush hour.  One person was injured (indrectly-related) when their vehicle slide into a gas-station building on STH 33 in the Portage (Columbia Co.), and several vehicles were stuck on a the breidge over STH 16 on Interstate 39 near Portage until the road was salted. North of Portage on Interstate-39, a semi-trailer and two cars flipped over in the roadside ditch.  Another turck flipped over on STH 151 in southeast Columbia County, dumping more that 30,000 pounds of jalapeno peppers on the road.",437
362410,DANE (ZONE), ,01/01/2012,700,Strong Wind,39.00, ,0,0,2000,0,WI,CST-6,MG,60408,Z,63,MKX,0,0,Mesonet, , , , , , , , , , , , ,"","The New Year started off with strong winds that developed in the wake of deepening low pressure as it crossed east-northeast over far southern Wisconsin and northern Illinois to Lake Huron by the afternoon of January 1st.  Three-hourly pressure rises of 6-8mb, along with the tight pressure gradient and steepening lapse rates behind the departing low produced sustained northwest to west winds of 30 to 35 mph, and wind gusts of 45 to 50 mph over all of South Central and Southeast Wisconsin during the morning into the early afternoon hours.  Scattered power outages were noted by the media due to broken tree branches impacting power-lines.",438
362440,DANE (ZONE), ,01/12/2012,600,Winter Weather, , ,0,0,0,0,WI,CST-6, ,60410,Z,63,MKX,0,0,COOP Observer, , , , , , , , , , , , ,"","A long-duration light snow event affected South-central and Southeast Wisconsin from Jan 12 into early Jan 13th.  It began in the late morning west of Madison, and in the mid to late afternoon toward Lake Michigan.  Snow to liquid ratios of 13:1 acted on 0.3 to 0.4 inch of liquid to produce widespread 4 to 6 inch snow totals.  The snow was generated by a closed 500 mb low that strengthened as it moved over Illinois and became negatively tilted as it crossed Indiana into Ohio and interacted with an open short-wave trough that dropped southeast into Wisconsin during the day on January 12th.  Moisture wrapping into the southern closed low was pulled up over southern Wisconsin ahead of the short wave trough and into an inverted trough of surface low pressure that extended back to the northwest from the main surface low on the Indiana/Ohio border.  The development of a secondary area of surface low pressure over Lower Michigan produced an area of low-level convergence across eastern sections of Southeast Wisconsin that kept the snow going from the late evening until after midnight. This added to snow totals in portions of Sheboygan...Fond Du Lac...Washington and Dodge counties, as well as Waukesha...Milwaukee...Racine and Kenosha counties, bringing total accumulations of 6.5 inches to 8 inches in these counties.  The greatest total was 8.1 inches in the city of Kenosha.  There were some spin-outs and vehicle accidents with a few minor injuries reported across southern Wisconsin.  Because of the long-duration of snowfall, road crews were able to keep roads clear and minimize the impact on society.  Therefore, this event was not classified as a winter storm event.",439
362462,DANE (ZONE), ,01/17/2012,400,Winter Weather, , ,0,0,0,0,WI,CST-6, ,60427,Z,63,MKX,0,0,COOP Observer, , , , , , , , , , , , ,"","Moderate snow over all of South-central and Southeast Wisconsin during the morning rush hour.  Snowfall rates of 1/2 inch to 1 inch per hour combined with north winds that increased to 15 to 20 mph...with gusts between 30 and 35 mph.  This combination reduced visibilities to 1/2 to 1/4 mile due to blowing and drifting snow.  A coop observer in Beaver Dam in Dodge County reported 2.7 inches of snow fell in the 2.5 hours from 710 am to 940 am.  Total snow accumulations of 2 to 4 inches were reported across the area with most of it falling during the morning rush hour, slowing and snarling traffic.  The snow was generated by a surface low pressure which rapidly developed under the left front quadrant of a 100-knot upper jet-streak and ahead of an associated short wave trough.  The low deepened as it moved from Illinois into Lower Michigan during the morning hours of January 17th...reaching eastern Ontario Canada by mid-afternoon.  Strong surface to 850-mb frontogenetic forcing along with lift from the aforementioned upper level dynamics aided in the snow production.",440
362544,DANE (ZONE), ,01/20/2012,1100,Winter Weather, , ,0,0,0,0,WI,CST-6, ,60429,Z,63,MKX,0,0,COOP Observer, , , , , , , , , , , , ,"","Strong frontogenetic forcing associated with mid-level warm-air advection ahead of a short-wave trough produced a shield of steady light...to at times moderate...snow that spread over southern Wisconsin during the late morning hours of January 20th...which continued into the evening hours.  Cold temperatures that remained in the single digits above zero during the majority of the snowfall reduced the effectiveness of melting chemicals on area roads, resulting in slippery conditions.  Numerous reports of spin-outs and crashes were received from law enforcement agencies across the region.  Snowfall totals ranged from around 3 inches from Sauk County to Ozaukee County...generally along a Wisconsin Dells...Portage to Mequon line...rising to 5 to 6 inches from Lafayette County east into southern Rock County.  The strip of counties from Marquette east to Sheboygan received 2 inches or less.",441
362561,DANE (ZONE), ,01/22/2012,1000,Winter Weather, , ,0,0,0,0,WI,CST-6, ,60430,Z,63,MKX,0,0,Law Enforcement, , , , , , , , , , , , ,"","A surge of moisture and isentropic lift ahead of a negatively-tilted short wave trough spread freezing drizzle and areas of freezing fog across all of South Central and Southeast Wisconsin during the morning hours of January 22nd.  The freezing precipitation put down a glaze between 1/8 inch to just under 1/4 inch thick on surfaces across southern Wisconsin.  Warm air at the surface moved into most of Southeast and South Central Wisconsin during the evening hours...changing the freezing drizzle over to drizzle.  Locations in the counties of Iowa...Sauk...Columbia..and Marquette continued to get freezing drizzle and freezing fog during the overnight...with light snow falling on top of the glazed surfaces as the precipitation came to the end during the early morning hours of the 23rd.  The icy surfaces created hazardous travel conditions that produced numerous spin-outs and accidents, including an accident on westbound I-94 at County Highway F in Waukesha County that involved a semi-trailer truck and a county snowplow.",442
362578,DANE (ZONE), ,01/26/2012,300,Dense Fog, , ,0,0,0,0,WI,CST-6, ,60432,Z,63,MKX,0,0,ASOS, , , , , , , , , , , , ,"","A light southerly flow ahead of a weak trough of low pressure brought increasing low-level moisture into southern Wisconsin during the overnight hours...with dense fog developing in the southwest third of the Milwaukee/Sullivan forecast area.  Visibilities fell to between 1/4 and 1/8 of a mile.",443
367339,DANE (ZONE), ,02/01/2012,2230,Dense Fog, , ,0,0,0,0,WI,CST-6, ,61414,Z,63,MKX,0,0,ASOS, , , , , , , , , , , , ,"","Calm winds, clear skies and abundant low-level moisture trapped under an inversion allowed the formation of dense fog with visibilities of 1/4 mile or less over a good portion of South-Central and Southeast Wisconsin west of a line from Waupun to Burlington.  The dense fog developed during the late evening hours of February 1sr over South-Central Wisconsin, but was delayed over the Southeast until the early morning hours of February 2nd.",444
367542,DANE (ZONE), ,02/23/2012,1800,Winter Weather, , ,0,0,0,0,WI,CST-6, ,61417,Z,63,MKX,0,0,COOP Observer, , , , , , , , , , , , ,"A co-operative observer at Charmony Farm near Madison reported 4.6 inches of new snowfall.","Heavy, wet snow accumulated to 3 to 6 inches over much of southern Wisconsin as surface low pressure tracked across Illinois.  Strong warm-air advection led to strong frontogenetic forcing over the region, with lift enhanced by differential positive vorticity advection associated with a 500-mb short-wave trough that crossed the region.  These features produced a steady, long-term snowfall that began in the early evening of the 23rd and lasted until the early morning hours of the 24th.  A few locations (West Bend to Mt. Mary College in Milwaukee and from Burlington to the city of Racine) received between 7 to 8 inches of accumulation, but these higher amounts were isolated and had a low impact on travel.  Therefore, this event was not documented as a winter storm.",445
371492,DANE (ZONE), ,03/02/2012,1200,Winter Storm, , ,0,0,0,0,WI,CST-6, ,60184,Z,63,MKX,0,0,COOP Observer, , , , , , , , , , , , ,"Snowfall totaled 6 inches at Charmany Farm near Madison with wind gusts up to 40 mph (35 knots).","Deepening surface low pressure produced a swath of heavy, wet snow along with gusty northerly winds over much of southcentral and southeast Wisconsin during the afternoon and evening of March 2nd.  The low deepened rapidly in response to a vigorous upper-level short-wave that crossed the western Great Lakes region.  The surface low tracked from Missouri, across northern Illinois, to Lower Michigan during the afternoon and evening hours.  A warm vertical temperature profile allowed the precipitation to begin as rain in far Southeast Wisconsin...with snow elsewhere across the southern portion of the state.  The rain quickly changed over to snow late in the afternoon...with instability aloft sufficient to produce elevated convection and thunder-snow over southeast Wisconsin.  Snowfall rates between 1.5 and 2 inches per hour were common at the height of the event during the evening rush hour. Snowfall totals were between 5 and 7 inches...with a few 8 and 9 inch reports in western Sheboygan County.  The tight pressure gradient around the deep surface low produced gusty northeast to north winds up to 40 mph (35 knots) which occasionally reduced visibilities to near zero in the heavy snow.  The heavy, wet snow collected on power lines and tree limbs, causing some to snap.  At one point, We Energies utility estimated 15,000 customers lost electrical power in southeastern Wisconsin. There were numerous vehicle crashes and spin-outs during this event.  A few minor injuries were reported, including a school bus crash in Walworth County that sent a high-school student to the hospital with a head injury.",446
371798,DANE (ZONE), ,03/24/2012,0,Dense Fog, , ,0,0,0,0,WI,CST-6, ,61805,Z,63,MKX,0,0,ASOS, , , , , , , , , , , , ,"","Light winds and abundant low-level moisture from earlier rains aided in producing widespread dense fog over much of southern Wisconsin during the overnight hours of March 23rd. A light northeasterly wind flow around an upper level low to the south brought air cooled by the waters of Lake Michigan into the moist air mass over the region. This produced dense fog, with visibilities of 1/4 mile or less, generally along and southeast of a Sheboygan to Wisconsin Dells line.",447
379599,DANE (ZONE), ,04/15/2012,1952,Strong Wind,39.00, ,0,0,1000,0,WI,CST-6,MG,63099,Z,63,MKX,0,0,ASOS, , , , , , , , , , , , ,"","Two periods of strong winds affected Southcentral and Southeast Wisconsin as a deep surface low tracked from southern Minnesota into northern Wisconsin during the overnight hours of April 15th to 16th.  Southerly winds gusting to between 45 mph and 54 mph (39 knots to 47 knots) affected South Central Wisconsin on the night of the 15th with the tightening pressure gradient ahead of the low.  The winds were enhanced with strong low-level jet winds mixing down to the surface.  Cold-air advection, behind a cold front trailing the low, crossed the region during the day on the 16th and brought sustained winds between 20 mph and 30 mph (17 knots to 26 knots) and gusts up to 49 mph (43 knots) to much of South Central and Southeast Wisconsin.  There were multiple reports of downed power lines, trees and tree branches.",448
379600,DANE (ZONE), ,04/15/2012,2115,Strong Wind,39.00, ,0,0,1000,0,WI,CST-6,MG,63099,Z,63,MKX,0,0,AWOS, , , , , , , , , , , , ,"","Two periods of strong winds affected Southcentral and Southeast Wisconsin as a deep surface low tracked from southern Minnesota into northern Wisconsin during the overnight hours of April 15th to 16th.  Southerly winds gusting to between 45 mph and 54 mph (39 knots to 47 knots) affected South Central Wisconsin on the night of the 15th with the tightening pressure gradient ahead of the low.  The winds were enhanced with strong low-level jet winds mixing down to the surface.  Cold-air advection, behind a cold front trailing the low, crossed the region during the day on the 16th and brought sustained winds between 20 mph and 30 mph (17 knots to 26 knots) and gusts up to 49 mph (43 knots) to much of South Central and Southeast Wisconsin.  There were multiple reports of downed power lines, trees and tree branches.",449
386129,DANE CO.,MIDDLETON,05/28/2012,1609,Hail,1.00, ,0,0,0,0,WI,CST-6, ,64380,C,25,MKX,0,0,Trained Spotter, , , ,3,N,3,N,MIDDLETON,43.1434,-89.5,43.1434,-89.5,"","The Memorial Day holiday became turbulent during the late afternoon and evening hours as a line of severe thunderstorms ahead of a cold front crossed southern Wisconsin, producing damaging winds gusts and large hail up to 1.25 inches in diameter. An unstable air mass was in place, with high temperatures in the upper 80s to around 90, and dew points in the lower 60s, that produced mixed-layer CAPE values of 1000-1800 J/kg, with forcing along the front enhanced by weak upper level divergence and weak differential vorticity advection. While directional shear was minimal, with above-surface winds unidirectional from the west, there was sufficient speed shear to support organized updrafts, and for the individual cells to merge into bowing line segments. Numerous reports of downed trees and power lines were received, as well as some minor structural damage. There were also many large hail reports, mainly along and south of a line from northern Sauk County, near Reedsburg and the Wisconsin Dells, to northern Ozaukee County near Port Washington. Fire officials in Edgerton, in northeast Rock County, and in the city of Jackson in Washington County reported structural fires caused by lightning strikes.",450
386138,DANE CO.,MSN MOREY FLD ARPT,05/28/2012,1615,Thunderstorm Wind,50.00, ,0,0,2000,0,WI,CST-6,MG,64380,C,25,MKX,0,0,AWOS, , , ,0,N,0,N,MSN MOREY FLD ARPT,43.12,-89.53,43.12,-89.53,"","The Memorial Day holiday became turbulent during the late afternoon and evening hours as a line of severe thunderstorms ahead of a cold front crossed southern Wisconsin, producing damaging winds gusts and large hail up to 1.25 inches in diameter. An unstable air mass was in place, with high temperatures in the upper 80s to around 90, and dew points in the lower 60s, that produced mixed-layer CAPE values of 1000-1800 J/kg, with forcing along the front enhanced by weak upper level divergence and weak differential vorticity advection. While directional shear was minimal, with above-surface winds unidirectional from the west, there was sufficient speed shear to support organized updrafts, and for the individual cells to merge into bowing line segments. Numerous reports of downed trees and power lines were received, as well as some minor structural damage. There were also many large hail reports, mainly along and south of a line from northern Sauk County, near Reedsburg and the Wisconsin Dells, to northern Ozaukee County near Port Washington. Fire officials in Edgerton, in northeast Rock County, and in the city of Jackson in Washington County reported structural fires caused by lightning strikes.",451
386168,DANE CO.,OREGON,05/28/2012,1627,Thunderstorm Wind,56.00, ,0,0,5000,0,WI,CST-6,EG,64380,C,25,MKX,0,0,Public, , , ,2,E,2,E,OREGON,42.93,-89.3405,42.93,-89.3405,"The public reported trees were knocked down by severe thunderstorm winds 2 miles east of Oregon.","The Memorial Day holiday became turbulent during the late afternoon and evening hours as a line of severe thunderstorms ahead of a cold front crossed southern Wisconsin, producing damaging winds gusts and large hail up to 1.25 inches in diameter. An unstable air mass was in place, with high temperatures in the upper 80s to around 90, and dew points in the lower 60s, that produced mixed-layer CAPE values of 1000-1800 J/kg, with forcing along the front enhanced by weak upper level divergence and weak differential vorticity advection. While directional shear was minimal, with above-surface winds unidirectional from the west, there was sufficient speed shear to support organized updrafts, and for the individual cells to merge into bowing line segments. Numerous reports of downed trees and power lines were received, as well as some minor structural damage. There were also many large hail reports, mainly along and south of a line from northern Sauk County, near Reedsburg and the Wisconsin Dells, to northern Ozaukee County near Port Washington. Fire officials in Edgerton, in northeast Rock County, and in the city of Jackson in Washington County reported structural fires caused by lightning strikes.",452
386142,DANE CO.,STOUGHTON,05/28/2012,1638,Hail,0.75, ,0,0,0,0,WI,CST-6, ,64380,C,25,MKX,0,0,Public, , , ,3,NNE,3,NNE,STOUGHTON,42.9601,-89.1973,42.9601,-89.1973,"","The Memorial Day holiday became turbulent during the late afternoon and evening hours as a line of severe thunderstorms ahead of a cold front crossed southern Wisconsin, producing damaging winds gusts and large hail up to 1.25 inches in diameter. An unstable air mass was in place, with high temperatures in the upper 80s to around 90, and dew points in the lower 60s, that produced mixed-layer CAPE values of 1000-1800 J/kg, with forcing along the front enhanced by weak upper level divergence and weak differential vorticity advection. While directional shear was minimal, with above-surface winds unidirectional from the west, there was sufficient speed shear to support organized updrafts, and for the individual cells to merge into bowing line segments. Numerous reports of downed trees and power lines were received, as well as some minor structural damage. There were also many large hail reports, mainly along and south of a line from northern Sauk County, near Reedsburg and the Wisconsin Dells, to northern Ozaukee County near Port Washington. Fire officials in Edgerton, in northeast Rock County, and in the city of Jackson in Washington County reported structural fires caused by lightning strikes.",453
386132,DANE CO.,STOUGHTON,05/28/2012,1654,Hail,1.00, ,0,0,0,0,WI,CST-6, ,64380,C,25,MKX,0,0,Public, , , ,1,N,1,N,STOUGHTON,42.9272,-89.22,42.9272,-89.22,"","The Memorial Day holiday became turbulent during the late afternoon and evening hours as a line of severe thunderstorms ahead of a cold front crossed southern Wisconsin, producing damaging winds gusts and large hail up to 1.25 inches in diameter. An unstable air mass was in place, with high temperatures in the upper 80s to around 90, and dew points in the lower 60s, that produced mixed-layer CAPE values of 1000-1800 J/kg, with forcing along the front enhanced by weak upper level divergence and weak differential vorticity advection. While directional shear was minimal, with above-surface winds unidirectional from the west, there was sufficient speed shear to support organized updrafts, and for the individual cells to merge into bowing line segments. Numerous reports of downed trees and power lines were received, as well as some minor structural damage. There were also many large hail reports, mainly along and south of a line from northern Sauk County, near Reedsburg and the Wisconsin Dells, to northern Ozaukee County near Port Washington. Fire officials in Edgerton, in northeast Rock County, and in the city of Jackson in Washington County reported structural fires caused by lightning strikes.",454
393023,DANE (ZONE), ,06/18/2012,1200,Strong Wind,39.00, ,0,0,10000,0,WI,CST-6,EG,64849,Z,63,MKX,0,0,Emergency Manager, , , , , , , , , , , , ,"Strong gradient winds downed tree branches and power lines, causing scattered power outages across Dane County.","Strong gradient winds, ahead of a deep surface low tracking along the U.S./Canadian border, produced wind gusts up to 45 mph (39 knots) across southeast portions of South Central Wisconsin and most of Southeast Wisconsin. Numerous reports of tree branches being blown down as well as power lines downed by the strong winds were received from across the region. The downed power lines created scattered power outages across the area, with WE Energies reporting 7,000 customers without power, with 2,800 of those customers on the north side of the City of Milwaukee. The U.S. Coast Guard in Milwaukee rescued 6 kayakers within the Milwaukee Harbor breakwater after their kayaks capsized in the choppy waters produced by the gusty winds.",455
406261,DANE (ZONE), ,06/26/2012,600,Drought, , ,0,0,0,0,WI,CST-6, ,67722,Z,63,MKX,0,0,COOP Observer, , , , , , , , , , , , ,"","A lack of rain over south-central and southeast Wisconsin during the month of June allowed a drought to slowly develop over the area by June 26th or so.  Rainfall amounts ranged from around 3/10 inch in the south-central area to around 3 inches in the city of Sheboygan.  This translated to monthly deficits ranging from around 4 inches to 1 inch.  Sufficient soil moisture allowed for crops to grow normally, however, by the end of June it became apparent higher parts of farm fields were drying out and corn and soybean crops were showing signs of stress.  Some locations in south-central and southeast Wisconsin actually started drying out toward the end of May.  For example, the corridor from Madison-Janesville through Jefferson County into Washington County had monthly rainfall deficits of 1/10 to 1/3 inch for May, 2012.   ||The drought intensity and areal coverage increased rapidly from around June 26th to the end of the month. On June 26th, most of south-central and southeast Wisconsin were rated at least D0 on the U.S. Drought Monitor, and the area along and near State Highway 11 across the southern tier of counties had a D1 classification.  This drought continued into July, 2012.",456
393538,DANE (ZONE), ,06/28/2012,1100,Heat, , ,0,0,0,0,WI,CST-6, ,65649,Z,63,MKX,0,0,ASOS, , , , , , , , , , , , ,"Heat index values climbed to 106 in Dane County during the day on June 28th.","Heat and humidity built up over southern Wisconsin under a persistent ridge of high pressure during the day on June 28th. Actual air temperatures ranged between 91 at Sheboygan, and 100 degrees recorded at both Kenosha Airport and Paddock Lake in Kenosha County, with most locations in the middle to upper 90s for daytime highs. Madison tied a record high for the date with a maximum temperature of 97 degrees, equaling the mark set in 1931. These hot temperatures combined with dew points in the lower to middle 70s to produce maximum heat index values between 100 and 113. The heat broke later that evening as a cold front passed through southern Wisconsin.",457
405029,DANE (ZONE), ,07/01/2012,0,Drought, , ,0,0,0,0,WI,CST-6, ,66413,Z,63,MKX,0,0,Drought Monitor, , , , , , , , , , , , ,"The drought designation for Dane County was raised from Moderate (D1) on July 3rd, to  Extreme (D3 on July 17th. Late month rains brought minor improvement, lowering the designation to Severe (D2) in the northern 2/3 while keeping Extreme (D3) elsewhere by July 31st.","The extremely dry conditions that began in June continued in July across southern Wisconsin. Many locations did not see any precipitation until several rounds of thunderstorms moved through the region during the middle and end of the month. While these thunderstorm events held monthly precipitation deficits to between 0.10 and 0.20 of an inch below normal, the modest monthly deficits still increased the yearly precipitation deficits to between 3 and 5 inches. In addition to the continued below normal precipitation, there were several periods of extreme heat that increased the damaging effects on already stressed crops. The rain that did fall came too late for much of the corn crop, as it fell after the critical pollination stage.",458
