,Unnamed: 0,business_id,name,neighborhood,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,categories,cuisine_grp,american,soup,comfort,zip_area
506,81133,8RxwEbhxRResGQUwsZujAw,"""Cafe Continental""",Capitol,"""108 King St""",Madison,WI,53703.0,43.0748357,-89.38126,3.5,30,0,Restaurants;Italian,european,other,other,other,between lakes
507,81692,DTsCHmHjqWXBCzAkg0YzAA,"""Chick-fil-A""",Norman Acres,"""4212 East Washington Ave""",Madison,WI,53704.0,43.1259931,-89.31135079999999,4.0,21,1,Chicken Shop;Restaurants;Fast Food,american,american,other,other,northeast
508,82093,ZS9nhMMn6KdvdaB4L4G3vw,"""Kakilima Food Cart""",Capitol,"""Library Mall""",Madison,WI,53703.0,43.0753917,-89.3989853,4.0,13,1,Restaurants;Indonesian;Food Trucks;Food,asian,other,other,other,between lakes
509,82366,OHlWeG019fqPbvYO5ZDEqg,"""Shamrock Bar & Grille""",Capitol,"""117 W Main St""",Madison,WI,53703.0,43.072439,-89.38461,4.0,17,1,Nightlife;American (Traditional);Restaurants;Bars;Gay Bars,american,american,other,other,between lakes
510,83000,DEF77d-_S0UT2OI-njM5fQ,"""Bear & Bottle""",,"""601 N Sherman Ave""",Madison,WI,53704.0,43.1071134,-89.36325529999998,3.5,85,1,Mexican;Restaurants;Tacos;Nightlife;Sandwiches;Pubs;Bars,latin american,other,other,other,northeast
511,83256,7iZYl52Gtica73shRYsuMQ,"""Francesca's Al Lago""",Capitol,"""111 Martin Luther King Jr Blvd""",Madison,WI,53703.0,43.073795781499996,-89.3826003509,3.5,93,0,Venues & Event Spaces;Food;Event Planning & Services;Restaurants;Beer;Wine & Spirits;Italian,european,other,other,other,between lakes
512,83257,rK07YAIZJBFrvx7Z5k39_g,"""Mezze""",Capitol,"""414 W Gilman St""",Madison,WI,53703.0,43.0745706,-89.39406170000002,4.0,16,0,Restaurants;Bars;Pizza;Cocktail Bars;Nightlife;Mediterranean;American (New);Tapas/Small Plates,american,american,other,other,between lakes
513,83343,adU58x75VWjbsyFdoO_m3w,"""The Cheesecake Factory""",,"""1 W Towne Mall""",Madison,WI,53719.0,43.0571911,-89.50546690000002,3.0,138,1,Restaurants;Seafood;Desserts;American (New);Food;American (Traditional),american,american,other,other,southwest
514,83421,y2I0Yt6yr48ZgUvR3Pe7Fw,"""Quiznos""",Stone Meadows,"""6611 McKee Rd""",Madison,WI,53719.0,43.01484470000001,-89.498338,3.5,7,1,Sandwiches;Restaurants;Delis;Fast Food,american,american,other,other,southwest
515,83457,scCQqfGfHipwVV43opvMJw,"""Papa Murphy's""",Rolling Meadows,"""4664 Cottage Grove Rd""",Madison,WI,53716.0,43.0843504,-89.2998225,3.5,4,0,Restaurants;Pizza,american,american,other,other,northeast
516,83514,7Km9UXolK9vEeBDNqTl5DA,"""Quiznos""",,"""4000 International Ln""",Madison,WI,53704.0,43.136208564499995,-89.3456268311,2.0,4,1,Fast Food;Sandwiches;Restaurants;Delis,american,american,other,other,northeast
517,83694,5P73h8f_5q-00YIIkUX4WA,"""Bonefish Grill""",,"""7345 Mineral Point Rd""",Madison,WI,53717.0,43.0601717613,-89.5085259603,3.5,138,1,Bars;Cocktail Bars;Seafood;Restaurants;Nightlife;American (New),american,american,other,other,southwest
518,83910,ITieHQ8UwKq74FnqTKnPOQ,"""Pinkus McBride Market""",Capitol,"""301 N Hamilton St""",Madison,WI,53703.0,43.0791526,-89.3838875,4.0,40,1,Delis;Grocery;Food;Beer;Wine & Spirits;Restaurants,american,american,other,other,between lakes
519,83911,nVw5MK7dBw_JzoH82DCfJw,"""Flavor of India""",Capitol,"""14 W Mifflin St, Ste 102""",Madison,WI,53703.0,43.075319,-89.386145,4.0,31,0,Pakistani;Restaurants;Indian,asian,other,other,other,between lakes
520,83933,QvvcftkmPXdsBMbhGY293w,"""Noodle Express""",Starkweather - Yahar,"""2817 E Washington Ave""",Madison,WI,53704.0,43.10288679999999,-89.3447941,5.0,3,0,Chinese;Restaurants,asian,other,other,other,northeast
521,84137,Xc3Y8_cWBnMVXvoJmGCh4g,"""La Rocca's Restaurant and Pizzeria""",Willy St,"""940 Williamson St""",Madison,WI,53774.0,43.0804585,-89.3685384,3.5,13,0,Restaurants;Vegetarian;Italian;Pizza,american,american,other,other,between lakes
522,84655,mEuXIK4Njq37DBLmMlz_0g,"""Subway""",,"""4416 Pflaum Rd, Unit A""",Madison,WI,53716.0,43.0627666,-89.3074804,2.5,3,1,Restaurants;Sandwiches;Fast Food,american,american,other,other,northeast
523,84798,8Nu0oc2gCzTG4KA-sHa5lA,"""Milio's Sandwiches""",Junction Ridge,"""306 Junction Rd""",Madison,WI,53717.0,43.066922998100004,-89.5247035367,4.0,8,1,Restaurants;Sandwiches,american,american,other,other,southwest
524,84855,9Hn3FW37916i3ED7sLZCQg,"""Badgerland Bar & Grill""",Capitol,"""525 W Johnson St""",Madison,WI,53703.0,43.0714537,-89.3943638,3.0,24,1,Nightlife;Burgers;American (Traditional);Bars;Restaurants,american,american,other,other,between lakes
525,84942,Twcjx4ofM9GWwXN6LVGSzw,"""Merchant Madison""",Capitol,"""121 S Pinckney St""",Madison,WI,53703.0,43.0742365,-89.3810119,4.0,445,1,Grocery;Sandwiches;Nightlife;Wine Bars;American (New);Cocktail Bars;Bars;Restaurants;Food;American (Traditional),american,american,other,other,between lakes
526,85281,S4NHg4GZD35HzzibJAxXDw,"""Myles Teddywedgers""",Capitol,"""101 State St""",Madison,WI,53703.0,43.07471810000001,-89.38621309999998,4.0,33,0,Restaurants;Food;Breakfast & Brunch;Bakeries;British;Fast Food,american,american,other,other,between lakes
527,85354,YDjpFw_K46BW9Wf9c8izzA,"""Subway""",Regent,"""2216 University Ave""",Madison,WI,53726.0,43.0727654,-89.4248377,1.5,3,0,Restaurants,other,other,other,other,southwest
528,85407,GqVYiZNJnuLV7I4u3u3PDw,"""Milio's Subs""",Schenk - Atwood,"""2045 Atwood Ave""",Madison,WI,53704.0,43.0920714,-89.3535202,2.5,3,0,Restaurants;Sandwiches,american,american,other,other,northeast
529,85715,OBLv8e0RvwqBl0Gkoj-bDA,"""The Melting Pot - Madison""",,"""6816 Odana Rd""",Madison,WI,53719.0,43.057148,-89.500764,3.0,66,1,Food;Event Planning & Services;Salad;Desserts;Restaurants;Fondue;Venues & Event Spaces,other,other,other,other,southwest
530,86121,WhUaO6USElivcM-xxlsscA,"""Vasilis' Take Five: Vittles & Vices""",Willy St,"""901 Williamson St""",Madison,WI,53703.0,43.0794866,-89.3693954,3.5,22,0,American (New);Restaurants;Greek,european,other,other,other,between lakes
531,86153,pTvL6Upfp91J1ryrCZpzgg,"""Jade Garden""",Bay Creek,"""1109 S Park St""",Madison,WI,53715.0,43.0548686,-89.39684940000002,3.0,51,1,Buffets;Restaurants;Chinese,asian,other,other,other,southwest
532,86334,MuLF5vPE73lGydhv-6xbtA,"""Perkins Restaurant & Bakery""",,"""5237 University Ave""",Madison,WI,53705.0,43.0783442949,-89.4712896645,3.0,20,0,Food;Bakeries;Restaurants;Burgers;Cafes;American (Traditional);Breakfast & Brunch,american,american,other,other,southwest
533,86416,cxyDANKI4ptp9VdbgEtCtg,"""CIRC""",Capitol,"""1 W Dayton St""",Madison,WI,53703.0,43.0756129,-89.3865836,3.5,18,1,American (Traditional);Breakfast & Brunch;American (New);Restaurants,american,american,other,other,between lakes
534,86833,HO2knNxcc_8lFtgGxN8q2A,"""Nitty Gritty - Madison""",Capitol,"""223 N Frances St""",Madison,WI,53703.0,43.0718107,-89.39552090000002,3.0,143,1,American (Traditional);Bars;Nightlife;Restaurants;Burgers,american,american,other,other,between lakes
535,87517,lqtybK6_GjSqhK8U55Mc7w,"""Sa-Bai Thong""",,"""2840 University Ave""",Madison,WI,53705.0,43.07524660479999,-89.43766667989998,3.5,127,1,Food;Fast Food;Restaurants;Asian Fusion;Event Planning & Services;Thai;Ice Cream & Frozen Yogurt;Caterers,asian,other,other,other,southwest
536,87574,gwKOawUNlVvt-b38LNgpLw,"""Caspian Cafe & Catering""",Capitol,"""610 University Ave""",Madison,WI,53715.0,43.0734472,-89.39629240000002,4.0,4,0,Persian/Iranian;Restaurants,asian,other,other,other,southwest
537,87579,58bwmkEtGJqe7ei5kssczw,"""Nettie's Cafe""",,"""1325 Greenway Cross""",Madison,WI,53713.0,43.0309979,-89.405433,4.5,4,0,Restaurants;Gluten-Free;Sandwiches;Cafes,american,american,other,other,southwest
538,87760,EtFtF_FPvqpeTlbj9zFfmA,"""Milio's Sandwiches""",,"""2570 Rimrock Rd, Ste 110""",Madison,WI,53713.0,43.03713870000001,-89.3794918,2.0,5,1,Restaurants;Sandwiches,american,american,other,other,southwest
539,87783,91Y6ASRhkDz3mJG9ezGNiQ,"""Babcock Hall Dairy Store""",,"""1605 Linden Dr""",Madison,WI,53706.0,43.0749778,-89.4137655,4.5,62,1,Ice Cream & Frozen Yogurt;Cheese Shops;Specialty Food;Sandwiches;Food;Restaurants,american,american,other,other,southwest
540,87925,y1H7Q7rN9JmySXvwDVYD8A,"""Salad Creations Madison""",Junction Ridge,"""610 Junction Rd, Ste 105""",Madison,WI,53717.0,43.07323870000001,-89.5267317,2.0,22,0,Vegetarian;Salad;Restaurants;Sandwiches;Food,american,american,other,other,southwest
541,88029,RJdV7djZZeH3jJadPhgVvw,"""Chautara Restaurant""",Capitol,"""334 State St""",Madison,WI,53703.0,43.0748088,-89.3910219,3.5,54,0,Himalayan/Nepalese;Restaurants,asian,other,other,other,between lakes
542,88042,hII_nAeCvz-qlyuvbNI1Ig,"""BD's Mongolian Grill""",,"""4722 E Towne Blvd""",Madison,WI,53704.0,43.1293824,-89.3041179,3.0,4,0,Mongolian;Restaurants,asian,other,other,other,northeast
543,88134,c26Nbb6i7OeMCvg7Cs4QSw,"""Fresh Cool Drinks""",Capitol,"""704-712 State St""",Madison,WI,53703.0,43.0749970121,-89.39794734120001,5.0,16,1,Restaurants;Food;Juice Bars & Smoothies;Thai;Food Stands,asian,other,other,other,between lakes
544,88198,2koGK8csbE3AIFf7r2dMNw,"""Domino's Pizza""",,"""703 S Gammon Rd""",Madison,WI,53719.0,43.0497626,-89.50276690000003,1.0,4,1,Restaurants;Pizza;Sandwiches;Chicken Wings,american,american,other,comfort,southwest
545,88245,uSANDilamc1QSiCinFSKYw,"""World Buffet""",,"""499 D'Onofrio Dr""",Madison,WI,53719.0,43.057758331,-89.5138889074,3.0,50,1,Buffets;American (New);Restaurants;Mongolian;Chinese,asian,other,other,other,southwest
546,88605,Ti73jdAF8zrVEkSLyzfOag,"""The Seafood Center""",,"""712 S Whitney Way""",Madison,WI,53711.0,43.0492837,-89.47363059999998,4.5,46,1,Seafood;Food;Specialty Food;Seafood Markets;Grocery;Restaurants,american,american,other,other,southwest
547,88632,u_A58uX7x7AEOKOboFGFpg,"""Hy-Vee Market Grille""",Mayfair Park,"""3801 E Washington Ave""",Madison,WI,53714.0,43.1177648,-89.3183402,3.5,7,1,Restaurants;Sports Bars;Cafes;Bars;Nightlife,american,american,other,other,northeast
548,88643,mOzxFBAHWwpuH7u5xP0oHw,"""Takara Japanese Restaurant""",Capitol,"""315 State St""",Madison,WI,53703.0,43.074663,-89.39078549999998,3.0,126,0,Japanese;Sushi Bars;Restaurants,asian,other,other,other,between lakes
549,88949,-9CvNuJ35elp7YwIy4xHDw,"""Jakarta Cafe""",South Campus,"""700 Block State St Library Mall""",Madison,WI,53703.0,43.07305170000001,-89.4012302,3.0,6,1,Food Trucks;Indonesian;Food;Restaurants;Food Delivery Services,asian,other,other,other,between lakes
550,88961,v3Ec04i6x7NC1B7YFoA4GQ,"""Taco Bell""",Eken Park,"""3002 E Washington Ave""",Madison,WI,53704.0,43.1041242162,-89.34276759549999,2.0,20,1,Restaurants;Mexican;Fast Food;Tex-Mex,latin american,other,other,other,northeast
551,89122,m3Gjw27yTlmNYG1cuTWlBw,"""Salads UP""",Capitol,"""439 N Frances St""",Madison,WI,53703.0,43.074499729799996,-89.39563477770002,3.5,19,1,Soup;Food;Salad;Vegetarian;Restaurants;Juice Bars & Smoothies,other,other,soup,other,between lakes
552,89123,ccVFmV2l3xPS4CCcLPwpkQ,"""Gooseberry on the Square""",Capitol,"""1 S Pinckney St, Ste 104""",Madison,WI,53703.0,43.0754933,-89.3821022,3.0,22,1,Salad;Bakeries;Caterers;Event Planning & Services;Cafes;Breakfast & Brunch;American (Traditional);Food;Sandwiches;Restaurants,american,american,other,other,between lakes
553,89227,lUBlgJ-rDDdwpi6d38L2tg,"""Crandalls Catering""",Capitol,"""334 State St""",Madison,WI,53703.0,43.074922,-89.39103,3.5,53,1,Peruvian;Latin American;American (Traditional);Restaurants,latin american,other,other,other,between lakes
554,89350,38VHBCYylBFmTQ0cFeCdAQ,"""UW Slow Food""",South Campus,"""1127 University Ave""",Madison,WI,53706.0,43.0730139,-89.4054731,5.0,3,1,Education;Restaurants;Special Education;Cafeteria;Diners,american,american,other,other,southwest
555,89784,5922_DJ8lQXaJva0XOlyXw,"""Four Lakes Cafe""",,"""600 Highland Ave""",Madison,WI,53705.0,43.076513,-89.4317035,3.5,10,1,Cafes;Food;Restaurants,american,american,other,other,southwest
556,89804,Wf7AV7JbR52qABil0bU8NA,"""The Boathouse""",Capitol,"""1001 Wisconsin Pl""",Madison,WI,53703.0,43.0792898936,-89.39058581440003,2.5,62,1,Restaurants;Nightlife;Bars;Sandwiches;American (Traditional),american,american,other,other,between lakes
557,89833,iSOaf_-deg1nIlCm3cuzvg,"""Capitol ChopHouse""",Capitol,"""10 E Wilson""",Madison,WI,53703.0,43.072924866099996,-89.3804934961,3.5,66,1,American (Traditional);Restaurants;Seafood;Party & Event Planning;Event Planning & Services;Venues & Event Spaces;Steakhouses,american,american,other,other,between lakes
558,90032,VDvcxFhe3NttPUzftJmHjw,"""Sunprint On The Square""",Capitol,"""10 W Mifflin St""",Madison,WI,53703.0,43.0754305,-89.38582199999998,3.5,34,0,Restaurants;Coffee & Tea;Food;Sandwiches,american,american,other,other,between lakes
559,90041,bt0ZUJWmAJhjYmfPCzgRmQ,"""Sol Azteca Fusion Grill""",Bram's Addition,"""1821 S Park St""",Madison,WI,53713.0,43.0470342,-89.3939631,2.5,9,1,Restaurants;Dance Clubs;Mexican;Japanese;Latin American;American (New);Italian;Karaoke;Nightlife,asian,other,other,other,southwest
560,90080,3NmjKQJmPH7hcM0pp12DJQ,"""Hong Kong Cafe West""",,"""7475 Mineral Point Rd""",Madison,WI,53717.0,43.05862020000001,-89.5122609,4.5,3,0,Chinese;Restaurants,asian,other,other,other,southwest
561,90217,HHCn1akqIpl_BhdcJoYPbw,"""Saigon Noodles""",,"""6754 Odana Rd""",Madison,WI,53719.0,43.05714570000001,-89.49951949999998,4.0,290,1,Restaurants;Vietnamese;Noodles,asian,other,other,other,southwest
562,90441,hDhQvwpLWSzSgZQSKUSOqQ,"""Potbelly Sandwich Shop""",Capitol,"""564 State St""",Madison,WI,53703.0,43.0748657,-89.39501429999999,3.5,37,1,Delis;Soup;Fast Food;Sandwiches;Salad;Restaurants,american,american,soup,other,between lakes
563,90482,paNjgpMDRhNzBj6xzhHPVQ,"""Habanero's Mexican Grill""",,"""2229 S Stoughton Rd""",Madison,WI,53714.0,43.0651865,-89.30834940000003,4.0,114,1,Mexican;Restaurants,latin american,other,other,other,northeast
564,90593,1Os0g2rh6I50ZIXEZSaNkA,"""DLUX""",Capitol,"""117 Martin Luther King Jr Blvd""",Madison,WI,53703.0,43.0735626221,-89.3824691772,4.0,377,1,Bars;Restaurants;Cocktail Bars;Breakfast & Brunch;American (New);Burgers;Nightlife,american,american,other,other,between lakes
565,90617,ILa-Xv5-h23A9OMrYK17oQ,"""Manna Cafe & Bakery""",,"""611 N Sherman Ave""",Madison,WI,53704.0,43.107431,-89.3636588,4.5,181,1,Breakfast & Brunch;Food;Comfort Food;American (New);Restaurants;Caterers;Soul Food;Bakeries;Event Planning & Services;Cafes,american,american,other,comfort,northeast
566,90747,k9wv5-0u8q4S75MIaTX6aA,"""Echo Tap & Grill""",Capitol,"""554 W Main St""",Madison,WI,53703.0,43.0682028,-89.39140959999997,3.5,91,1,Bars;Sports Bars;Nightlife;American (Traditional);Dive Bars;Restaurants;Pizza,american,american,other,other,between lakes
567,91180,O3tT9S9vZixg1iwiKeWfuw,"""Karben4 Brewing""",,"""3698 Kinsman Blvd""",Madison,WI,53704.0,43.126006,-89.325671,4.0,124,1,Local Flavor;Food;Restaurants;Gastropubs;Breweries,other,other,other,other,northeast
568,91744,cDk2no09g2JBBxBotOuZow,"""Taqueria 3 Amigos""",Capitol,"""309 N Henry St""",Madison,WI,53703.0,43.0753022148,-89.39041267639999,4.0,6,1,Mexican;Restaurants,latin american,other,other,other,between lakes
569,91745,eJYvivWUp4Hdc9Tc8SaZPA,"""Buraka Restaurant""",Capitol,"""543 State St""",Madison,WI,53703.0,43.07480020000001,-89.3952993,4.0,81,0,Vegan;African;Restaurants;Ethiopian,other,other,other,other,between lakes
570,91796,s43P_mLoOI348Ts_O3kTTg,"""Temple Garden""",Capitol,"""411 W Gilman St""",Madison,WI,53703.0,43.074349,-89.393575,5.0,3,0,Chinese;Restaurants,asian,other,other,other,between lakes
571,91840,G099MT9cwtwgdsR71JLp6w,"""Osteria Papavero""",Capitol,"""128 E Wilson St""",Madison,WI,53703.0,43.0741091911,-89.37930419,4.0,160,1,Italian;Restaurants,european,other,other,other,between lakes
572,91954,cRDEkJWuXpKzuSYUpmyX5w,"""Subway""",,"""6602 Mineral Point Rd""",Madison,WI,53705.0,43.061398,-89.495884,3.5,3,1,Sandwiches;Restaurants;Fast Food,american,american,other,other,southwest
573,92315,oHcGE5r2k4GgtIFqgZS2GQ,"""Nifty 50's Sandwich and Malt Shop""",,"""6750 Odana Rd""",Madison,WI,53719.0,43.05662150000001,-89.4997937,3.0,8,0,Restaurants;Food;Sandwiches,american,american,other,other,southwest
574,92388,rcqcUiO5vw7nBcmpJ7Y8Wg,"""Stella Blu Cafe""",Sherman Terrace,"""1 Sherman Ter""",Madison,WI,53704.0,43.096829,-89.3674702,5.0,4,1,Sandwiches;Food;Breakfast & Brunch;Cafes;Restaurants;Bakeries;Coffee & Tea,american,american,other,other,northeast
575,92563,uWZKPQs_TVi5qHeL0jIOCw,"""The Baker's Window""",Capitol,"""122 State St""",Madison,WI,53703.0,43.0747765,-89.38753990000002,4.5,18,0,Restaurants;Desserts;American (Traditional);Bakeries;Food,american,american,other,other,between lakes
576,92760,SaAIh36XncqFQanBhSQlEA,"""Noodles & Company""",,"""3600 University Ave And Midvale Blvd""",Madison,WI,53705.0,43.07572,-89.44915999999998,2.5,27,1,Restaurants;Salad;Noodles;Soup,other,other,soup,other,southwest
577,92890,1k3toqehw9_rOdLjsoZh-Q,"""Licari's Bar and Grill""",,"""1405 Emil St""",Madison,WI,53713.0,43.0363862,-89.4071386,4.5,15,1,Restaurants;Fish & Chips;American (Traditional);Dive Bars;Nightlife;Bars,american,american,other,other,southwest
578,93088,vKlfioFE5L-ZSUIbg0NY3Q,"""Le Chardonnay""",Capitol,"""320 W Johnson St""",Madison,WI,53703.0,43.0743689,-89.3905441,4.5,3,0,French;Wine Bars;Restaurants;Nightlife;Bars,european,other,other,other,between lakes
579,93460,azJAJh8oivpsU9HzlLS6EA,"""Taco Bell""",,"""421 Commerce Dr""",Madison,WI,53719.0,43.059957,-89.524364,1.5,29,1,Mexican;Fast Food;Restaurants;Tex-Mex,latin american,other,other,other,southwest
580,93803,_DpnhekFOZDPNBDekWpx4A,"""Buffalo Wild Wings""",,"""240 East Towne Mall""",Madison,WI,53704.0,43.1261620623,-89.3063609128,2.5,48,1,Chicken Wings;Sports Bars;Bars;Nightlife;American (Traditional);Restaurants,american,american,other,comfort,northeast
581,93940,1ZkcNwQpIESg8LuAHzye6Q,"""ZuZu Cafe & Market""",Greenbush,"""1336 Drake St""",Madison,WI,53715.0,43.062774,-89.408866,3.5,58,1,Breakfast & Brunch;Delis;Cafes;Coffee & Tea;Ice Cream & Frozen Yogurt;Restaurants;Food,american,american,other,other,southwest
582,93989,wQgY7CdljLdCJm6XIk1HuA,"""Cheba Hut""",Capitol,"""453 W Gilman St""",Madison,WI,53703.0,43.07347,-89.394823,4.0,46,1,Food;Sandwiches;Restaurants;Local Flavor,american,american,other,other,between lakes
583,94278,gyDTYm_NDWXEHBPGnL-oRQ,"""Noodles & Company""",Capitol,"""232 State St""",Madison,WI,53703.0,43.0749456,-89.3895712,3.0,63,1,Comfort Food;Mediterranean;American (New);Asian Fusion;Restaurants;Chinese;Italian;Noodles,asian,other,other,comfort,between lakes
584,94320,wwnuIvnVLgpEZOKzcdfDhw,"""Cranberry Creek Catering & Cafe""",Broadway-Lakepoint,"""1501 Lake Point Dr""",Madison,WI,53713.0,43.047893,-89.340121,4.5,29,1,Cafes;Sandwiches;Restaurants;Caterers;Event Planning & Services,american,american,other,other,southwest
585,94356,dsvLqlcYaD0QbVGjVKm-lg,"""Alt' N Bach's Town Tap""",,"""2602 Whalen Ln""",Madison,WI,53713.0,43.03678970000001,-89.4184613,4.0,30,1,Dive Bars;American (Traditional);Bars;Restaurants;Nightlife,american,american,other,other,southwest
586,94373,CQNq2sgLokwOVf4OL-19Hg,"""King of Falafel""",Capitol,"""453 W Gilman St""",Madison,WI,53703.0,43.07347,-89.394823,4.0,9,0,Falafel;Restaurants;Mediterranean;Middle Eastern,asian,other,other,other,between lakes
587,94421,IPZubyVcN1OPwDJ68uqUHQ,"""Jimmy John's""",Capitol,"""527 State St""",Madison,WI,53703.0,43.0747472,-89.3947488,3.0,12,1,Food;Food Delivery Services;Sandwiches;Restaurants,american,american,other,other,between lakes
588,94467,3r1-6Hrfiobded7DRxstxQ,"""Sí Café""",Capitol,"""117 S Pinckney St""",Madison,WI,53703.0,43.0742752136,-89.38120548260002,4.5,12,0,Food;Nightlife;Vegan;Coffee Roasteries;Restaurants;Coffee & Tea;Speakeasies;Bars;Cafes,american,american,other,other,between lakes
589,94864,NUTVC8LoicZmcsO10Jmolg,"""Barolo Wine Bar""",Williamson - Marquette,"""829 E Washington Ave""",Madison,WI,53703.0,43.0810765183,-89.3739205238,4.5,20,0,Restaurants;Wine Bars;Bars;Tapas/Small Plates;Lounges;Nightlife,other,other,other,other,between lakes
590,94892,jLpufKQL0CF79vBrKwiMjQ,"""Basie's""",,"""517 Grand Canyon Dr""",Madison,WI,53719.0,43.0551586,-89.4961026,3.5,7,0,American (New);Bars;Restaurants;Nightlife,american,american,other,other,southwest
591,94908,EKNm59ZMMRvb8N8Cm5F8Qw,"""Opus Lounge""",Capitol,"""116 King St""",Madison,WI,53703.0,43.0747747704,-89.3808732434,4.0,89,0,American (New);Bars;Lounges;Restaurants;Nightlife;Tapas/Small Plates,american,american,other,other,between lakes
592,95041,VRTrhsYKSJo1kGX5RqBlFA,"""Bel Air Cantina""",Capitol,"""111 Martin Luther King Jr Blvd""",Madison,WI,53703.0,43.0737969,-89.3822541,3.5,76,1,Bars;Mexican;Latin American;Nightlife;Restaurants,latin american,other,other,other,between lakes
593,95337,V5K2K2U0JaBL5UPaZYJkSQ,"""El Burrito Loco Restaurant""",Wexford,"""745 N High Point Rd""",Madison,WI,53717.0,43.0760775,-89.5184744,4.0,28,0,Restaurants;Mexican,latin american,other,other,other,southwest
594,95592,sbOlgkiKttP4Cq_p6Z-f4w,"""Saz""",Capitol,"""558 State St""",Madison,WI,53703.0,43.075141,-89.394958,4.0,4,0,Mediterranean;Greek;Mexican;Restaurants,latin american,other,other,other,between lakes
595,95911,QlAPX3c0Vm2dU_w3puIAIw,"""Double 10 Mini Hot Pot""",Bay Creek,"""1272 S Park St""",Madison,WI,53715.0,43.052965147799995,-89.39625341700001,4.5,118,1,Asian Fusion;Restaurants;Chinese;Hot Pot,asian,other,other,other,southwest
596,96014,QBDwbEEc9uEnn7dzVZu60Q,"""Mad Seafood Boiler""",Capitol,"""201 W Gorham St""",Madison,WI,53703.0,43.075138,-89.39081,3.5,39,1,Poke;Seafood;Sushi Bars;Cajun/Creole;Food;Restaurants,asian,other,other,other,between lakes
597,96396,50Anorn0DJXFhBr9a9_gHQ,"""Lakefront Cafe on Langdon""",Capitol,"""Memorial Union, 800 Langdon Street""",Madison,WI,53706.0,43.0765783098,-89.3994861824,3.0,9,0,Food Stands;Sandwiches;Vegetarian;Restaurants;Pizza;American (Traditional);Burgers,american,american,other,other,southwest
598,96414,Kntmm6a3qAMSpxRWdFZutA,"""Arby's""",,"""601 S Gammon Rd""",Madison,WI,53719.0,43.052129469899995,-89.502495738,2.5,7,0,Fast Food;Sandwiches;Restaurants,american,american,other,other,southwest
599,96477,jaHKCpllY6Vb_kgQ4DYFkw,"""Sencha Tea Bar""",Capitol,"""430 State St""",Madison,WI,53703.0,43.0748338,-89.3922743,4.0,37,1,Tea Rooms;Coffee & Tea;Restaurants;Cafes;Food,american,american,other,other,between lakes
600,96517,QlBh1ACRTx-4ePTgIRPMeQ,"""T Sushi""",Capitol,"""251 State St""",Madison,WI,53703.0,43.074558258100005,-89.3900222778,2.0,16,0,Nightlife;Bars;Restaurants;Sushi Bars;Lounges,asian,other,other,other,between lakes
601,96622,H6Gb3P21h4e_stdjFQO9oQ,"""Rocky Rococo Pan Style Pizza""",,"""1618 W Beltline Hwy""",Madison,WI,53713.0,43.035492,-89.4099449,2.5,19,1,Italian;Caterers;Salad;Chicken Wings;Restaurants;Pizza;Event Planning & Services,american,american,other,comfort,southwest
602,96692,jgh9iT5k7JxkeK9gu4VJAw,"""Koi Sushi""",Capitol,"""502 State St""",Madison,WI,53703.0,43.074978154300005,-89.3934160843,3.0,27,1,Japanese;Chinese;Sushi Bars;Restaurants;Szechuan,asian,other,other,other,between lakes
603,96749,SxuD7iY8QO88PNbSdNmNKg,"""Thulasi Kitchen""",Junction Ridge,"""515 Junction Rd, Ste A""",Madison,WI,53717.0,43.0715593,-89.5245488,3.5,24,0,Indian;Food;Halal;Seafood;Restaurants;Desserts,asian,other,other,other,southwest
604,96926,jCAoPzq8naXIgW4F3_wVTQ,"""Chi""",Capitol,"""251 State St""",Madison,WI,53703.0,43.0745593,-89.3893857,3.5,8,0,Asian Fusion;Restaurants,asian,other,other,other,between lakes
605,97011,X0siHN0KchBjGKn9QsEAFg,"""Vintage Spirits & Grill""",Capitol,"""529 University Ave""",Madison,WI,53703.0,43.07293610000001,-89.39544559999999,4.0,46,1,Breakfast & Brunch;Beer Bar;Restaurants;Nightlife;American (New);Bars,american,american,other,other,between lakes
606,97357,3LpBQxRKVxJIxdQd3PV_Hw,"""Good Day Coffee Shop""",Capitol,"""101 S Webster St""",Madison,WI,53703.0,43.07522410000001,-89.3803444,4.0,3,1,Food;Breakfast & Brunch;Restaurants;American (Traditional);Cafes;Coffee & Tea,american,american,other,other,between lakes
607,97387,fpwMWuKAR8joNW1B4N3e5w,"""Forage Kitchen""",Capitol,"""665 State St""",Madison,WI,53703.0,43.07487800000001,-89.3970772,4.0,60,1,Salad;Food;Restaurants;Juice Bars & Smoothies,other,other,other,other,between lakes
608,97489,aZgOdGn3O_fP2OUr5ATqiw,"""Steep & Brew""",Capitol,"""544 State St""",Madison,WI,53703.0,43.07513400000001,-89.394564,4.0,55,0,Coffee & Tea;Food;Restaurants;Cafes,american,american,other,other,between lakes
609,97490,Trs4cEYdP6AX_KihTk9kWQ,"""Husnu's""",Capitol,"""547 State St""",Madison,WI,53703.0,43.0748623,-89.3952974,3.5,65,0,Turkish;Mediterranean;Restaurants,european,other,other,other,between lakes
610,97535,lJDnML8EVAc_muLXhN32Yw,"""The Curve""",,"""653 S Park St""",Madison,WI,53715.0,43.0600205,-89.400397,4.0,58,1,Breakfast & Brunch;Diners;Restaurants,american,american,other,other,southwest
